date,state,fips,measure,data_quality_grade,positive tests,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,pos_test_7da
2020-04-22,CA,06,positive,B,35396,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,35389.71428571428
2020-04-22,CO,08,positive,A,10447,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,10587.42857142857
2020-04-22,CT,09,positive,A,22469,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,21685.285714285714
2020-04-22,DC,11,positive,A,3206,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,3230.285714285714
2020-04-22,DE,10,positive,A,3200,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,3105.714285714286
2020-04-22,FL,12,positive,A,28309,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,28329.285714285714
2020-04-22,GA,13,positive,A,20740,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,20603.285714285714
2020-04-22,HI,15,positive,A,582,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,587
2020-04-22,IA,19,positive,A,3748,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,3844.4285714285716
2020-04-22,ID,16,positive,A,1766,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,1764.2857142857142
2020-04-22,IL,17,positive,A,35108,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,35485.857142857145
2020-04-22,IN,18,positive,B,12438,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,12649.285714285714
2020-04-22,KS,20,positive,B,2211,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,2340.8571428571427
2020-04-22,KY,21,positive,A,3192,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,3220.285714285714
2020-04-22,LA,22,positive,A,25258,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,25279.14285714286
2020-04-22,MA,25,positive,B,44913,22,41,2020,17,2020-04-19,Apr,4,2020-04-01,45946.57142857143
2020-04-22,MD,24,positive,A,14775,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,15085.857142857143
2020-04-22,ME,23,positive,A,907,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,918.4285714285714
2020-04-22,MI,26,positive,B,40705,22,52,2020,17,2020-04-19,Apr,4,2020-04-01,40576
2020-04-22,MN,27,positive,A,3758,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,3928.4285714285716
2020-04-22,MO,29,positive,A,6137,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,6189.142857142857
2020-04-22,MS,28,positive,A,4894,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,4957.285714285715
2020-04-22,MT,30,positive,A,439,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,439
2020-04-22,NC,37,positive,A,7220,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,7387.285714285715
2020-04-22,ND,38,positive,B,679,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,685
2020-04-22,NE,31,positive,A,1722,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,1784.142857142857
2020-04-22,NH,33,positive,B,1491,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,1527.7142857142858
2020-04-22,NJ,34,positive,A,95865,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,95723.85714285714
2020-04-22,NM,35,positive,A,2072,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,2113.714285714286
2020-04-22,NV,32,positive,A,4081,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,4103
2020-04-22,NY,36,positive,A,257216,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,259485.2857142857
2020-04-22,OH,39,positive,B,14117,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,13973.285714285714
2020-04-22,OK,40,positive,B,2894,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,2901.5714285714284
2020-04-22,OR,41,positive,A,2059,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,2069.1428571428573
2020-04-22,PA,42,positive,A,35684,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,35926
2020-04-22,RI,44,positive,B,5845,22,52,2020,17,2020-04-19,Apr,4,2020-04-01,5893.571428571428
2020-04-22,SC,45,positive,B,4761,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,4720.142857142857
2020-04-22,SD,46,positive,A,1858,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,1868
2020-04-22,TN,47,positive,A,7842,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,7960.714285714285
2020-04-22,TX,48,positive,A,21069,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,21167
2020-04-22,UT,49,positive,A,3445,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,3480.714285714286
2020-04-22,VA,51,positive,A,10266,22,48,2020,17,2020-04-19,Apr,4,2020-04-01,10340.142857142857
2020-04-22,VT,50,positive,A,831,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,832.1428571428571
2020-04-22,WA,53,positive,C,14375,22,91,2020,17,2020-04-19,Apr,4,2020-04-01,14376
2020-04-22,WI,55,positive,A,5766,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,5842
2020-04-22,WV,54,positive,B,939,22,47,2020,17,2020-04-19,Apr,4,2020-04-01,941.8571428571429
2020-04-22,WY,56,positive,A,322,22,46,2020,17,2020-04-19,Apr,4,2020-04-01,326.85714285714283
2020-04-21,AK,02,positive,A,329,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,327.7142857142857
2020-04-21,AL,01,positive,B,5231,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,5260.428571428572
2020-04-21,AR,05,positive,A,2227,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,2164.5714285714284
2020-04-21,AZ,04,positive,B,5251,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,5319.428571428572
2020-04-21,CA,06,positive,B,33261,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,33650.57142857143
2020-04-21,CO,08,positive,A,10106,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,10129
2020-04-21,CT,09,positive,A,20360,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,20574.85714285714
2020-04-21,DC,11,positive,A,3098,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,3082.714285714286
2020-04-21,DE,10,positive,A,2931,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,2926.714285714286
2020-04-21,FL,12,positive,A,27495,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,27533.571428571428
2020-04-21,GA,13,positive,A,19881,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,19885.285714285714
2020-04-21,HI,15,positive,A,584,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,580.1428571428571
2020-04-21,IA,19,positive,A,3641,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,3476
2020-04-21,ID,16,positive,A,1736,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,1733.5714285714287
2020-04-21,IL,17,positive,A,33059,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,33683.42857142857
2020-04-21,IN,18,positive,B,12097,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,12113
2020-04-21,KS,20,positive,B,2025,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,2160
2020-04-21,KY,21,positive,A,3050,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,3040.714285714286
2020-04-21,LA,22,positive,A,24854,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,24860.285714285714
2020-04-21,MA,25,positive,B,43168,21,40,2020,16,2020-04-19,Apr,4,2020-04-01,43686.42857142857
2020-04-21,MD,24,positive,A,14193,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,14306.142857142857
2020-04-21,ME,23,positive,A,888,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,898
2020-04-21,MI,26,positive,B,39589,21,51,2020,16,2020-04-19,Apr,4,2020-04-01,39685.42857142857
2020-04-21,MN,27,positive,A,3452,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,3594.285714285714
2020-04-21,MO,29,positive,A,5941,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,6002.142857142857
2020-04-21,MS,28,positive,A,4716,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,4708.142857142857
2020-04-21,MT,30,positive,A,437,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,436.2857142857143
2020-04-21,NC,37,positive,A,6951,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,7032.571428571428
2020-04-21,ND,38,positive,B,644,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,645.7142857142857
2020-04-21,NE,31,positive,A,1648,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,1600.857142857143
2020-04-21,NH,33,positive,B,1491,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,1465.857142857143
2020-04-21,NJ,34,positive,A,92387,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,92280.57142857143
2020-04-21,NM,35,positive,A,1971,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,1998
2020-04-21,NV,32,positive,A,3937,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,3972.5714285714284
2020-04-21,NY,36,positive,A,251690,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,252998
2020-04-21,OH,39,positive,B,13725,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,13206.857142857143
2020-04-21,OK,40,positive,B,2807,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,2812.5714285714284
2020-04-21,OR,41,positive,A,2002,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,2010.7142857142858
2020-04-21,PA,42,positive,A,34528,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,34643.142857142855
2020-04-21,RI,44,positive,B,5467,21,51,2020,16,2020-04-19,Apr,4,2020-04-01,5515
2020-04-21,SC,45,positive,B,4439,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,4576.285714285715
2020-04-21,SD,46,positive,A,1755,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,1781.5714285714287
2020-04-21,TN,47,positive,A,7394,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,7614
2020-04-21,TX,48,positive,A,20196,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,20379.428571428572
2020-04-21,UT,49,positive,A,3296,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,3335.4285714285716
2020-04-21,VA,51,positive,A,9630,21,47,2020,16,2020-04-19,Apr,4,2020-04-01,9724
2020-04-21,VT,50,positive,A,828,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,826.5714285714286
2020-04-21,WA,53,positive,C,14133,21,90,2020,16,2020-04-19,Apr,4,2020-04-01,14132.714285714286
2020-04-21,WI,55,positive,A,5509,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,5598.857142857143
2020-04-21,WV,54,positive,B,914,21,46,2020,16,2020-04-19,Apr,4,2020-04-01,908.2857142857143
2020-04-21,WY,56,positive,A,320,21,45,2020,16,2020-04-19,Apr,4,2020-04-01,320.57142857142856
2020-04-20,AK,02,positive,A,321,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,323.42857142857144
2020-04-20,AL,01,positive,B,5025,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,5074.428571428572
2020-04-20,AR,05,positive,A,1923,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,2015.142857142857
2020-04-20,AZ,04,positive,B,5064,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,5099.714285714285
2020-04-20,CA,06,positive,B,30978,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,31975.428571428572
2020-04-20,CO,08,positive,A,9730,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,9759.42857142857
2020-04-20,CT,09,positive,A,19815,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,19558.85714285714
2020-04-20,DC,11,positive,A,2927,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,2932.4285714285716
2020-04-20,DE,10,positive,A,2745,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,2766.8571428571427
2020-04-20,FL,12,positive,A,26660,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,26668.571428571428
2020-04-20,GA,13,positive,A,18947,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,19177.714285714286
2020-04-20,HI,15,positive,A,580,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,572.2857142857143
2020-04-20,IA,19,positive,A,3159,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,3174.1428571428573
2020-04-20,ID,16,positive,A,1672,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,1701.142857142857
2020-04-20,IL,17,positive,A,31508,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,31957.285714285714
2020-04-20,IN,18,positive,B,11686,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,11609.285714285714
2020-04-20,KS,20,positive,B,1986,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,2006.857142857143
2020-04-20,KY,21,positive,A,2960,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,2890.4285714285716
2020-04-20,LA,22,positive,A,24523,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,24428.571428571428
2020-04-20,MA,25,positive,B,41416,20,39,2020,16,2020-04-19,Apr,4,2020-04-01,41423
2020-04-20,MD,24,positive,A,13684,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,13585.57142857143
2020-04-20,ME,23,positive,A,875,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,878.2857142857143
2020-04-20,MI,26,positive,B,38494,20,50,2020,16,2020-04-19,Apr,4,2020-04-01,38769.71428571428
2020-04-20,MN,27,positive,A,3190,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,3291.4285714285716
2020-04-20,MO,29,positive,A,5807,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,5810.428571428572
2020-04-20,MS,28,positive,A,4512,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,4473.714285714285
2020-04-20,MT,30,positive,A,433,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,433.14285714285717
2020-04-20,NC,37,positive,A,6764,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,6719.285714285715
2020-04-20,ND,38,positive,B,627,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,601.5714285714286
2020-04-20,NE,31,positive,A,1474,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,1449.7142857142858
2020-04-20,NH,33,positive,B,1392,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,1411.142857142857
2020-04-20,NJ,34,positive,A,88806,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,88890.71428571429
2020-04-20,NM,35,positive,A,1845,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,1886.2857142857142
2020-04-20,NV,32,positive,A,3830,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,3847.714285714286
2020-04-20,NY,36,positive,A,247512,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,247005.42857142858
2020-04-20,OH,39,positive,B,12919,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,12340.857142857143
2020-04-20,OK,40,positive,B,2680,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,2718.8571428571427
2020-04-20,OR,41,positive,A,1956,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,1954.7142857142858
2020-04-20,PA,42,positive,A,33232,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,33327.28571428572
2020-04-20,RI,44,positive,B,5098,20,50,2020,16,2020-04-19,Apr,4,2020-04-01,5154.714285714285
2020-04-20,SC,45,positive,B,4377,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,4435.428571428572
2020-04-20,SD,46,positive,A,1685,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,1691.7142857142858
2020-04-20,TN,47,positive,A,7238,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,7308.714285714285
2020-04-20,TX,48,positive,A,19458,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,19603
2020-04-20,UT,49,positive,A,3213,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,3195.8571428571427
2020-04-20,VA,51,positive,A,8990,20,46,2020,16,2020-04-19,Apr,4,2020-04-01,9137.857142857143
2020-04-20,VT,50,positive,A,820,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,820.7142857142857
2020-04-20,WA,53,positive,C,13890,20,89,2020,16,2020-04-19,Apr,4,2020-04-01,13884.285714285714
2020-04-20,WI,55,positive,A,5353,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,5381
2020-04-20,WV,54,positive,B,902,20,45,2020,16,2020-04-19,Apr,4,2020-04-01,874.8571428571429
2020-04-20,WY,56,positive,A,313,20,44,2020,16,2020-04-19,Apr,4,2020-04-01,313
2020-04-19,AK,02,positive,A,319,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,318.14285714285717
2020-04-19,AL,01,positive,B,4837,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,4869.714285714285
2020-04-19,AR,05,positive,A,1781,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,1894.4285714285713
2020-04-19,AZ,04,positive,B,4929,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,4880.428571428572
2020-04-19,CA,06,positive,B,30333,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,30377.285714285714
2020-04-19,CO,08,positive,A,9433,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,9388.285714285714
2020-04-19,CT,09,positive,A,17550,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,18528
2020-04-19,DC,11,positive,A,2793,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,2788
2020-04-19,DE,10,positive,A,2538,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,2590.714285714286
2020-04-19,FL,12,positive,A,25996,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,25820.714285714286
2020-04-19,GA,13,positive,A,18301,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,18343
2020-04-19,HI,15,positive,A,574,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,563.4285714285714
2020-04-19,IA,19,positive,A,2902,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,2919.4285714285716
2020-04-19,ID,16,positive,A,1668,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,1670.4285714285713
2020-04-19,IL,17,positive,A,30357,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,30357.14285714286
2020-04-19,IN,18,positive,B,11210,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,11109.714285714286
2020-04-19,KS,20,positive,B,1849,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,1879.142857142857
2020-04-19,KY,21,positive,A,2707,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,2735.8571428571427
2020-04-19,LA,22,positive,A,23928,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,23970.428571428572
2020-04-19,MA,25,positive,B,39820,19,38,2020,16,2020-04-19,Apr,4,2020-04-01,39208.71428571428
2020-04-19,MD,24,positive,A,12830,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,12878
2020-04-19,ME,23,positive,A,867,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,858.1428571428571
2020-04-19,MI,26,positive,B,37557,19,49,2020,16,2020-04-19,Apr,4,2020-04-01,37878.42857142857
2020-04-19,MN,27,positive,A,2914,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,3036.5714285714284
2020-04-19,MO,29,positive,A,5667,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,5637.571428571428
2020-04-19,MS,28,positive,A,4274,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,4255.285714285715
2020-04-19,MT,30,positive,A,433,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,429.2857142857143
2020-04-19,NC,37,positive,A,6493,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,6413.142857142857
2020-04-19,ND,38,positive,B,585,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,556.4285714285714
2020-04-19,NE,31,positive,A,1287,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,1326.7142857142858
2020-04-19,NH,33,positive,B,1342,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,1347
2020-04-19,NJ,34,positive,A,85301,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,85366.14285714286
2020-04-19,NM,35,positive,A,1798,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,1782.5714285714287
2020-04-19,NV,32,positive,A,3728,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,3721
2020-04-19,NY,36,positive,A,242786,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,241123.14285714287
2020-04-19,OH,39,positive,B,11602,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,11443.714285714286
2020-04-19,OK,40,positive,B,2599,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,2624.5714285714284
2020-04-19,OR,41,positive,A,1910,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,1898.857142857143
2020-04-19,PA,42,positive,A,32284,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,31996.14285714286
2020-04-19,RI,44,positive,B,4755,19,49,2020,16,2020-04-19,Apr,4,2020-04-01,4808.428571428572
2020-04-19,SC,45,positive,B,4377,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,4255.285714285715
2020-04-19,SD,46,positive,A,1635,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,1599.5714285714287
2020-04-19,TN,47,positive,A,7070,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,7022.428571428572
2020-04-19,TX,48,positive,A,18923,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,18818.85714285714
2020-04-19,UT,49,positive,A,3069,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,3063.1428571428573
2020-04-19,VA,51,positive,A,8537,19,45,2020,16,2020-04-19,Apr,4,2020-04-01,8550.857142857143
2020-04-19,VT,50,positive,A,817,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,814.7142857142857
2020-04-19,WA,53,positive,C,13583,19,88,2020,16,2020-04-19,Apr,4,2020-04-01,13633.42857142857
2020-04-19,WI,55,positive,A,5176,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,5184.571428571428
2020-04-19,WV,54,positive,B,863,19,44,2020,16,2020-04-19,Apr,4,2020-04-01,842.2857142857143
2020-04-19,WY,56,positive,A,309,19,43,2020,16,2020-04-19,Apr,4,2020-04-01,308.7142857142857
2020-04-18,AK,02,positive,A,314,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,312.14285714285717
2020-04-18,AL,01,positive,B,4655,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,4676.571428571428
2020-04-18,AR,05,positive,A,1739,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,1793.4285714285713
2020-04-18,AZ,04,positive,B,4719,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,4666.571428571428
2020-04-18,CA,06,positive,B,28963,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,28809.85714285714
2020-04-18,CO,08,positive,A,9047,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,9030.285714285714
2020-04-18,CT,09,positive,A,16809,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,17426
2020-04-18,DC,11,positive,A,2666,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,2643.8571428571427
2020-04-18,DE,10,positive,A,2323,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,2421.285714285714
2020-04-18,FL,12,positive,A,25269,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,24992.428571428572
2020-04-18,GA,13,positive,A,17669,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,17521.14285714286
2020-04-18,HI,15,positive,A,553,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,554.1428571428571
2020-04-18,IA,19,positive,A,2513,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,2669
2020-04-18,ID,16,positive,A,1655,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,1627.2857142857142
2020-04-18,IL,17,positive,A,29160,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,28855
2020-04-18,IN,18,positive,B,10641,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,10612.142857142857
2020-04-18,KS,20,positive,B,1790,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,1776.7142857142858
2020-04-18,KY,21,positive,A,2522,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,2595.5714285714284
2020-04-18,LA,22,positive,A,23580,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,23498
2020-04-18,MA,25,positive,B,37527,18,37,2020,16,2020-04-12,Apr,4,2020-04-01,37074
2020-04-18,MD,24,positive,A,12308,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,12200.42857142857
2020-04-18,ME,23,positive,A,847,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,838.5714285714286
2020-04-18,MI,26,positive,B,37029,18,48,2020,16,2020-04-12,Apr,4,2020-04-01,36996.71428571428
2020-04-18,MN,27,positive,A,2788,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,2831.285714285714
2020-04-18,MO,29,positive,A,5517,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,5460.142857142857
2020-04-18,MS,28,positive,A,3974,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,4036.1428571428573
2020-04-18,MT,30,positive,A,426,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,424.2857142857143
2020-04-18,NC,37,positive,A,6140,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,6113.571428571428
2020-04-18,ND,38,positive,B,528,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,511.57142857142856
2020-04-18,NE,31,positive,A,1138,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,1209.4285714285713
2020-04-18,NH,33,positive,B,1287,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,1296.7142857142858
2020-04-18,NJ,34,positive,A,81420,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,81818.28571428571
2020-04-18,NM,35,positive,A,1711,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,1687.5714285714287
2020-04-18,NV,32,positive,A,3626,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,3596.714285714286
2020-04-18,NY,36,positive,A,236732,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,234917.85714285713
2020-04-18,OH,39,positive,B,10222,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,10540
2020-04-18,OK,40,positive,B,2570,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,2534.4285714285716
2020-04-18,OR,41,positive,A,1844,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,1842.2857142857142
2020-04-18,PA,42,positive,A,31069,18,43,2020,16,2020-04-12,Apr,4,2020-04-01,30682.714285714286
2020-04-18,RI,44,positive,B,4479,18,48,2020,16,2020-04-12,Apr,4,2020-04-01,4477.571428571428
2020-04-18,SC,45,positive,B,4246,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,4097.428571428572
2020-04-18,SD,46,positive,A,1542,18,42,2020,16,2020-04-12,Apr,4,2020-04-01,1501
2020-04-18,TN,47,positive,A,6762,18,44,2020,16,2020-04-12,Apr,4,2020-04-01,6770.571428571428
2020-04-18,TX,48,positive,A,18260,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,18022.14285714286
