date,state,fips,measure,data_quality_grade,COVID tracking deaths,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month
2020-06-04,NE,31,death,D,187,4,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,NH,33,death,B,265,4,92,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,NJ,34,death,A+,11970,4,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,NM,35,death,C,375,4,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,NV,32,death,A+,460,4,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,NY,36,death,A,24133,4,92,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,OH,39,death,B,2339,4,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,OK,40,death,A+,344,4,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,OR,41,death,A+,159,4,92,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,PA,42,death,A+,5817,4,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,RI,44,death,A+,756,4,95,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,SC,45,death,A+,525,4,92,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,SD,46,death,B,64,4,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,TN,47,death,B,401,4,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,TX,48,death,B,1767,4,92,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,UT,49,death,B,117,4,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,VA,51,death,A+,1445,4,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,VT,50,death,B,55,4,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,WA,53,death,B,1135,4,134,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,WI,55,death,A+,626,4,92,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,WV,54,death,B,78,4,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-04,WY,56,death,C,17,4,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,AK,02,death,A,10,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,AL,01,death,B,653,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,AR,05,death,A,142,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,AZ,04,death,A+,981,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,CA,06,death,B,4361,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,CO,08,death,A,1228,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,CT,09,death,B,3989,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,DC,11,death,A+,473,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,DE,10,death,A,475,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,FL,12,death,B,2650,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,GA,13,death,B,2123,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,HI,15,death,D,17,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,IA,19,death,A+,574,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,ID,16,death,A,83,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,IL,17,death,A,5621,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,IN,18,death,A+,2207,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,KS,20,death,A,222,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,KY,21,death,B,450,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,LA,22,death,B,2870,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MA,25,death,A+,7152,3,83,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MD,24,death,B,2666,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,ME,23,death,B,95,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MI,26,death,A+,5884,3,94,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MN,27,death,A,1097,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MO,29,death,B,786,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MS,28,death,A,782,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,MT,30,death,C,17,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NC,37,death,A,939,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,ND,38,death,C,54,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NE,31,death,C,181,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NH,33,death,B,256,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NJ,34,death,A+,11880,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NM,35,death,C,367,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NV,32,death,A+,455,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,NY,36,death,A,24079,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,OH,39,death,B,2299,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,OK,40,death,A+,341,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,OR,41,death,A+,159,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,PA,42,death,A+,5741,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,RI,44,death,A+,742,3,94,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,SC,45,death,A+,518,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,SD,46,death,B,62,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,TN,47,death,B,388,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,TX,48,death,B,1734,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,UT,49,death,B,117,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,VA,51,death,A+,1428,3,90,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,VT,50,death,B,55,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,WA,53,death,B,1129,3,133,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,WI,55,death,A+,616,3,91,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,WV,54,death,B,78,3,89,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-03,WY,56,death,C,17,3,88,2020,23,2020-05-31,Jun,6,2020-05-01
2020-06-02,AK,02,death,A,10,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,AL,01,death,B,651,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,AR,05,death,A,133,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,AZ,04,death,A+,941,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,CA,06,death,B,4286,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,CO,08,death,A,1185,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,CT,09,death,B,3972,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,DC,11,death,A+,470,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,DE,10,death,A,471,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,FL,12,death,A,2613,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,GA,13,death,A,2102,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,HI,15,death,D,17,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,IA,19,death,A+,561,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,ID,16,death,A,83,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,IL,17,death,A,5525,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,IN,18,death,A+,2197,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,KS,20,death,A,217,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,KY,21,death,A,442,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,LA,22,death,B,2835,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MA,25,death,A+,7085,2,82,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MD,24,death,B,2646,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,ME,23,death,B,94,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MI,26,death,A+,5869,2,93,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MN,27,death,A,1082,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MO,29,death,B,783,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MS,28,death,A,767,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,MT,30,death,C,17,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NC,37,death,A,921,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,ND,38,death,C,54,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NE,31,death,D,178,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NH,33,death,B,245,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NJ,34,death,A+,11770,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NM,35,death,C,362,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NV,32,death,A+,452,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,NY,36,death,A,24023,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,OH,39,death,B,2258,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,OK,40,death,A+,339,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,OR,41,death,A+,157,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,PA,42,death,A+,5667,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,RI,44,death,A+,732,2,93,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,SC,45,death,A,501,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,SD,46,death,B,62,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,TN,47,death,B,381,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,TX,48,death,B,1698,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,UT,49,death,B,113,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,VA,51,death,A+,1407,2,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,VT,50,death,B,55,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,WA,53,death,B,1124,2,132,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,WI,55,death,A+,607,2,90,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,WV,54,death,B,77,2,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-02,WY,56,death,C,17,2,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,AK,02,death,A,10,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,AL,01,death,B,646,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,AR,05,death,A,133,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,AZ,04,death,A+,917,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,CA,06,death,B,4251,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,CO,08,death,A,1181,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,CT,09,death,B,3964,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,DC,11,death,A+,468,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,DE,10,death,A,471,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,FL,12,death,A,2543,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,GA,13,death,A,2074,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,HI,15,death,D,17,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,IA,19,death,A+,551,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,ID,16,death,A,82,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,IL,17,death,A,5412,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,IN,18,death,A+,2142,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,KS,20,death,A,217,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,KY,21,death,A,439,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,LA,22,death,B,2801,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MA,25,death,A,7035,1,81,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MD,24,death,B,2625,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,ME,23,death,B,89,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MI,26,death,A+,5843,1,92,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MN,27,death,A,1060,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MO,29,death,B,773,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MS,28,death,A,739,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,MT,30,death,C,17,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NC,37,death,A,898,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,ND,38,death,C,50,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NE,31,death,D,170,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NH,33,death,B,245,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NJ,34,death,A+,11721,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NM,35,death,C,356,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NV,32,death,A+,445,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,NY,36,death,A,23959,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,OH,39,death,B,2206,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,OK,40,death,A+,334,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,OR,41,death,A+,154,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,PA,42,death,A+,5567,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,RI,44,death,A+,720,1,92,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,SC,45,death,A,500,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,SD,46,death,B,62,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,TN,47,death,B,367,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,TX,48,death,B,1678,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,UT,49,death,B,113,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,VA,51,death,A+,1392,1,88,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,VT,50,death,B,55,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,WA,53,death,B,1118,1,131,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,WI,55,death,A+,595,1,89,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,WV,54,death,B,75,1,87,2020,22,2020-05-31,Jun,6,2020-05-01
2020-06-01,WY,56,death,C,17,1,86,2020,22,2020-05-31,Jun,6,2020-05-01
2020-05-31,AK,02,death,A,10,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,AL,01,death,B,631,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,AR,05,death,A,133,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,AZ,04,death,A+,906,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,CA,06,death,B,4213,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,CO,08,death,A,1181,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,CT,09,death,B,3944,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,DC,11,death,A+,466,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,DE,10,death,A,468,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,FL,12,death,A,2534,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,GA,13,death,A,2042,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,HI,15,death,D,17,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,IA,19,death,A+,534,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,ID,16,death,A,82,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,IL,17,death,A,5390,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,IN,18,death,A+,2134,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,KS,20,death,A,208,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,KY,21,death,A,431,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,LA,22,death,B,2791,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MA,25,death,A,6846,31,80,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MD,24,death,B,2596,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,ME,23,death,B,89,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MI,26,death,A+,5818,31,91,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MN,27,death,A,1050,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MO,29,death,B,772,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MS,28,death,A,734,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,MT,30,death,C,17,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NC,37,death,A,886,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,ND,38,death,C,48,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NE,31,death,D,170,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NH,33,death,B,242,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NJ,34,death,A+,11698,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NM,35,death,C,351,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NV,32,death,A+,444,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,NY,36,death,A,23905,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,OH,39,death,B,2155,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,OK,40,death,A+,334,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,OR,41,death,A+,153,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,PA,42,death,A,5555,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,RI,44,death,A+,718,31,91,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,SC,45,death,A,494,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,SD,46,death,B,62,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,TN,47,death,B,364,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,TX,48,death,B,1672,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,UT,49,death,B,113,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,VA,51,death,A+,1375,31,87,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,VT,50,death,B,55,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,WA,53,death,B,1118,31,130,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,WI,55,death,A+,592,31,88,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,WV,54,death,B,75,31,86,2020,22,2020-05-31,May,5,2020-05-01
2020-05-31,WY,56,death,C,16,31,85,2020,22,2020-05-31,May,5,2020-05-01
2020-05-30,AK,02,death,A,10,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,AL,01,death,B,618,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,AR,05,death,A,133,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,AZ,04,death,A+,903,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,CA,06,death,B,4156,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,CO,08,death,A,1181,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,CT,09,death,B,3912,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,DC,11,death,A+,462,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,DE,10,death,A,466,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,FL,12,death,A,2530,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,GA,13,death,A,2003,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,HI,15,death,D,17,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,IA,19,death,A+,531,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,ID,16,death,A,82,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,IL,17,death,A,5330,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,IN,18,death,A+,2125,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,KS,20,death,A,208,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,KY,21,death,A,418,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,LA,22,death,B,2785,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MA,25,death,A,6768,30,79,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MD,24,death,B,2562,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,ME,23,death,B,89,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MI,26,death,A+,5802,30,90,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MN,27,death,A,1036,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MO,29,death,B,771,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MS,28,death,A,723,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,MT,30,death,C,17,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NC,37,death,A,877,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,ND,38,death,C,48,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NE,31,death,D,170,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NH,33,death,B,238,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NJ,34,death,A+,11634,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NM,35,death,C,344,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NV,32,death,A+,439,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,NY,36,death,A,23848,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,OH,39,death,B,2149,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,OK,40,death,A+,334,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,OR,41,death,A+,153,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,PA,42,death,A,5537,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,RI,44,death,A+,711,30,90,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,SC,45,death,A,487,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,SD,46,death,B,62,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,TN,47,death,B,364,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,TX,48,death,B,1626,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,UT,49,death,B,112,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,VA,51,death,A+,1370,30,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,VT,50,death,B,55,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,WA,53,death,B,1111,30,129,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,WI,55,death,A+,588,30,87,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,WV,54,death,B,75,30,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-30,WY,56,death,C,16,30,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,AK,02,death,A,10,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,AL,01,death,B,605,29,83,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,AR,05,death,A,125,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,AZ,04,death,A+,885,29,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,CA,06,death,B,4068,29,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,CO,08,death,A,1168,29,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,CT,09,death,B,3868,29,83,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,DC,11,death,A+,460,29,85,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,DE,10,death,A,463,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,FL,12,death,A,2495,29,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,GA,13,death,A,1974,29,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,HI,15,death,D,17,29,83,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,IA,19,death,A+,522,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,ID,16,death,A,82,29,83,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,IL,17,death,A,5270,29,86,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,IN,18,death,A+,2110,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,KS,20,death,A,208,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,KY,21,death,A,409,29,84,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,LA,22,death,B,2766,29,83,2020,22,2020-05-24,May,5,2020-05-01
2020-05-29,MA,25,death,A,6718,29,78,2020,22,2020-05-24,May,5,2020-05-01
