date,state,fips,measure,data_quality_grade,day,days_elapsed,yr,week,week_year,month_lbl,month,floor_month,Positive Test Metric,Positive Test Value
2020-03-13,PA,42,positive,NA,13,7,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),39.57142857142857
2020-03-12,PA,42,positive,NA,12,6,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests,22
2020-03-12,PA,42,positive,NA,12,6,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),30.142857142857142
2020-03-11,PA,42,positive,NA,11,5,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests,16
2020-03-11,PA,42,positive,NA,11,5,2020,11,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),22
2020-03-10,PA,42,positive,NA,10,4,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,12
2020-03-10,PA,42,positive,NA,10,4,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),15.857142857142858
2020-03-09,PA,42,positive,NA,9,3,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,10
2020-03-09,PA,42,positive,NA,9,3,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),10.285714285714286
2020-03-08,PA,42,positive,NA,8,2,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests,6
2020-03-08,PA,42,positive,NA,8,2,2020,10,2020-03-08,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-03-07,PA,42,positive,NA,7,1,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests,4
2020-03-07,PA,42,positive,NA,7,1,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-03-06,PA,42,positive,NA,6,0,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests,2
2020-03-06,PA,42,positive,NA,6,0,2020,10,2020-03-01,Mar,3,2020-03-01,positive tests (7-day-avg),NA
2020-07-05,OR,41,positive,A+,5,123,2020,27,2020-07-05,Jul,7,2020-07-01,positive tests,10230
2020-07-05,OR,41,positive,A+,5,123,2020,27,2020-07-05,Jul,7,2020-07-01,positive tests (7-day-avg),NA
2020-07-04,OR,41,positive,A+,4,122,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,9930
2020-07-04,OR,41,positive,A+,4,122,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),NA
2020-07-03,OR,41,positive,A+,3,121,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,9294
2020-07-03,OR,41,positive,A+,3,121,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),NA
2020-07-02,OR,41,positive,A+,2,120,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,9294
2020-07-02,OR,41,positive,A+,2,120,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),9260
2020-07-01,OR,41,positive,A+,1,119,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests,8931
2020-07-01,OR,41,positive,A+,1,119,2020,27,2020-06-28,Jul,7,2020-06-01,positive tests (7-day-avg),8990.142857142857
2020-06-30,OR,41,positive,A+,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,8656
2020-06-30,OR,41,positive,A+,30,118,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),8688.42857142857
2020-06-29,OR,41,positive,A+,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,8485
2020-06-29,OR,41,positive,A+,29,117,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),8477.57142857143
2020-06-28,OR,41,positive,A+,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests,8341
2020-06-28,OR,41,positive,A+,28,116,2020,26,2020-06-28,Jun,6,2020-06-01,positive tests (7-day-avg),8231
2020-06-27,OR,41,positive,A+,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,7818
2020-06-27,OR,41,positive,A+,27,115,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),8018.571428571428
2020-06-26,OR,41,positive,A+,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,7818
2020-06-26,OR,41,positive,A+,26,114,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),7821.142857142857
2020-06-25,OR,41,positive,A+,25,113,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,7568
2020-06-25,OR,41,positive,A+,25,113,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),7620.857142857143
2020-06-24,OR,41,positive,A+,24,112,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests,7444
2020-06-24,OR,41,positive,A+,24,112,2020,26,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),7420.285714285715
2020-06-23,OR,41,positive,A+,23,111,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,7274
2020-06-23,OR,41,positive,A+,23,111,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),7267.714285714285
2020-06-22,OR,41,positive,A+,22,110,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,7083
2020-06-22,OR,41,positive,A+,22,110,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),7089.714285714285
2020-06-21,OR,41,positive,A+,21,109,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests,6937
2020-06-21,OR,41,positive,A+,21,109,2020,25,2020-06-21,Jun,6,2020-06-01,positive tests (7-day-avg),6918
2020-06-20,OR,41,positive,A+,20,108,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,6750
2020-06-20,OR,41,positive,A+,20,108,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),6742.857142857143
2020-06-19,OR,41,positive,A+,19,107,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,6572
2020-06-19,OR,41,positive,A+,19,107,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),6574.857142857143
2020-06-18,OR,41,positive,A+,18,106,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,6366
2020-06-18,OR,41,positive,A+,18,106,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),6368.142857142857
2020-06-17,OR,41,positive,A+,17,105,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests,6218
2020-06-17,OR,41,positive,A+,17,105,2020,25,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),6145.285714285715
2020-06-16,OR,41,positive,A+,16,104,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,6098
2020-06-16,OR,41,positive,A+,16,104,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),5949.142857142857
2020-06-15,OR,41,positive,A+,15,103,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,5636
2020-06-15,OR,41,positive,A+,15,103,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),5778.428571428572
2020-06-14,OR,41,positive,A+,14,102,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests,5377
2020-06-14,OR,41,positive,A+,14,102,2020,24,2020-06-14,Jun,6,2020-06-01,positive tests (7-day-avg),5617.142857142857
2020-06-13,OR,41,positive,A+,13,101,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,5377
2020-06-13,OR,41,positive,A+,13,101,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),5451.714285714285
2020-06-12,OR,41,positive,A+,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,5377
2020-06-12,OR,41,positive,A+,12,100,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),5293.142857142857
2020-06-11,OR,41,positive,A+,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,5237
2020-06-11,OR,41,positive,A+,11,99,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),5191.142857142857
2020-06-10,OR,41,positive,A+,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests,5060
2020-06-10,OR,41,positive,A+,10,98,2020,24,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),5109.857142857143
2020-06-09,OR,41,positive,A+,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,4988
2020-06-09,OR,41,positive,A+,9,97,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),5007.714285714285
2020-06-08,OR,41,positive,A+,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,4922
2020-06-08,OR,41,positive,A+,8,96,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),4892.428571428572
2020-06-07,OR,41,positive,A+,7,95,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests,4808
2020-06-07,OR,41,positive,A+,7,95,2020,23,2020-06-07,Jun,6,2020-06-01,positive tests (7-day-avg),4783.428571428572
2020-06-06,OR,41,positive,A+,6,94,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,4662
2020-06-06,OR,41,positive,A+,6,94,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),4689
2020-06-05,OR,41,positive,A+,5,93,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,4570
2020-06-05,OR,41,positive,A+,5,93,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),4595.714285714285
2020-06-04,OR,41,positive,A+,4,92,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,4474
2020-06-04,OR,41,positive,A+,4,92,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),4507.142857142857
2020-06-03,OR,41,positive,A+,3,91,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests,4399
2020-06-03,OR,41,positive,A+,3,91,2020,23,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),4426.428571428572
2020-06-02,OR,41,positive,A+,2,90,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests,4335
2020-06-02,OR,41,positive,A+,2,90,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),4358.285714285715
2020-06-01,OR,41,positive,A+,1,89,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests,4302
2020-06-01,OR,41,positive,A+,1,89,2020,22,2020-05-31,Jun,6,2020-05-01,positive tests (7-day-avg),4295.571428571428
2020-05-31,OR,41,positive,A+,31,88,2020,22,2020-05-31,May,5,2020-05-01,positive tests,4243
2020-05-31,OR,41,positive,A+,31,88,2020,22,2020-05-31,May,5,2020-05-01,positive tests (7-day-avg),4240.142857142857
2020-05-30,OR,41,positive,A+,30,87,2020,22,2020-05-24,May,5,2020-05-01,positive tests,4185
2020-05-30,OR,41,positive,A+,30,87,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),4188.571428571428
2020-05-29,OR,41,positive,A+,29,86,2020,22,2020-05-24,May,5,2020-05-01,positive tests,4131
2020-05-29,OR,41,positive,A+,29,86,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),4136
2020-05-28,OR,41,positive,A+,28,85,2020,22,2020-05-24,May,5,2020-05-01,positive tests,4086
2020-05-28,OR,41,positive,A+,28,85,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),4085.5714285714284
2020-05-27,OR,41,positive,A+,27,84,2020,22,2020-05-24,May,5,2020-05-01,positive tests,4038
2020-05-27,OR,41,positive,A+,27,84,2020,22,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),4040.4285714285716
2020-05-26,OR,41,positive,A+,26,83,2020,21,2020-05-24,May,5,2020-05-01,positive tests,3967
2020-05-26,OR,41,positive,A+,26,83,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),3998
2020-05-25,OR,41,positive,A+,25,82,2020,21,2020-05-24,May,5,2020-05-01,positive tests,3949
2020-05-25,OR,41,positive,A+,25,82,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),3959.8571428571427
2020-05-24,OR,41,positive,A+,24,81,2020,21,2020-05-24,May,5,2020-05-01,positive tests,3927
2020-05-24,OR,41,positive,A+,24,81,2020,21,2020-05-24,May,5,2020-05-01,positive tests (7-day-avg),3921.4285714285716
2020-05-23,OR,41,positive,A+,23,80,2020,21,2020-05-17,May,5,2020-05-01,positive tests,3888
2020-05-23,OR,41,positive,A+,23,80,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3887.5714285714284
2020-05-22,OR,41,positive,A+,22,79,2020,21,2020-05-17,May,5,2020-05-01,positive tests,3864
2020-05-22,OR,41,positive,A+,22,79,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3853.1428571428573
2020-05-21,OR,41,positive,A+,21,78,2020,21,2020-05-17,May,5,2020-05-01,positive tests,3817
2020-05-21,OR,41,positive,A+,21,78,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3815.714285714286
2020-05-20,OR,41,positive,A+,20,77,2020,21,2020-05-17,May,5,2020-05-01,positive tests,3801
2020-05-20,OR,41,positive,A+,20,77,2020,21,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3772.285714285714
2020-05-19,OR,41,positive,A+,19,76,2020,20,2020-05-17,May,5,2020-05-01,positive tests,3726
2020-05-19,OR,41,positive,A+,19,76,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3732.8571428571427
2020-05-18,OR,41,positive,A+,18,75,2020,20,2020-05-17,May,5,2020-05-01,positive tests,3687
2020-05-18,OR,41,positive,A+,18,75,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3686.714285714286
2020-05-17,OR,41,positive,A+,17,74,2020,20,2020-05-17,May,5,2020-05-01,positive tests,3623
2020-05-17,OR,41,positive,A+,17,74,2020,20,2020-05-17,May,5,2020-05-01,positive tests (7-day-avg),3638.4285714285716
2020-05-16,OR,41,positive,A+,16,73,2020,20,2020-05-10,May,5,2020-05-01,positive tests,3612
2020-05-16,OR,41,positive,A+,16,73,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3583.4285714285716
2020-05-15,OR,41,positive,A+,15,72,2020,20,2020-05-10,May,5,2020-05-01,positive tests,3541
2020-05-15,OR,41,positive,A+,15,72,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3520.5714285714284
2020-05-14,OR,41,positive,A+,14,71,2020,20,2020-05-10,May,5,2020-05-01,positive tests,3479
2020-05-14,OR,41,positive,A+,14,71,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3463.285714285714
2020-05-13,OR,41,positive,A+,13,70,2020,20,2020-05-10,May,5,2020-05-01,positive tests,3416
2020-05-13,OR,41,positive,A+,13,70,2020,20,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3406.8571428571427
2020-05-12,OR,41,positive,A+,12,69,2020,19,2020-05-10,May,5,2020-05-01,positive tests,3286
2020-05-12,OR,41,positive,A+,12,69,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3342.285714285714
2020-05-11,OR,41,positive,A+,11,68,2020,19,2020-05-10,May,5,2020-05-01,positive tests,3286
2020-05-11,OR,41,positive,A+,11,68,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3274.714285714286
2020-05-10,OR,41,positive,A+,10,67,2020,19,2020-05-10,May,5,2020-05-01,positive tests,3228
2020-05-10,OR,41,positive,A+,10,67,2020,19,2020-05-10,May,5,2020-05-01,positive tests (7-day-avg),3204.714285714286
2020-05-09,OR,41,positive,A+,9,66,2020,19,2020-05-03,May,5,2020-05-01,positive tests,3160
2020-05-09,OR,41,positive,A+,9,66,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),3133.285714285714
2020-05-08,OR,41,positive,A+,8,65,2020,19,2020-05-03,May,5,2020-05-01,positive tests,3068
2020-05-08,OR,41,positive,A+,8,65,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),3069.4285714285716
2020-05-07,OR,41,positive,A+,7,64,2020,19,2020-05-03,May,5,2020-05-01,positive tests,2989
2020-05-07,OR,41,positive,A+,7,64,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),2994.1428571428573
2020-05-06,OR,41,positive,A+,6,63,2020,19,2020-05-03,May,5,2020-05-01,positive tests,2916
2020-05-06,OR,41,positive,A+,6,63,2020,19,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),2915.8571428571427
2020-05-05,OR,41,positive,A+,5,62,2020,18,2020-05-03,May,5,2020-05-01,positive tests,2839
2020-05-05,OR,41,positive,A+,5,62,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),2840.8571428571427
2020-05-04,OR,41,positive,A+,4,61,2020,18,2020-05-03,May,5,2020-05-01,positive tests,2759
2020-05-04,OR,41,positive,A+,4,61,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),2771
2020-05-03,OR,41,positive,A+,3,60,2020,18,2020-05-03,May,5,2020-05-01,positive tests,2680
2020-05-03,OR,41,positive,A+,3,60,2020,18,2020-05-03,May,5,2020-05-01,positive tests (7-day-avg),2702.5714285714284
2020-05-02,OR,41,positive,A,2,59,2020,18,2020-04-26,May,5,2020-04-01,positive tests,2635
2020-05-02,OR,41,positive,A,2,59,2020,18,2020-04-26,May,5,2020-04-01,positive tests (7-day-avg),2635.4285714285716
2020-05-01,OR,41,positive,A,1,58,2020,18,2020-04-26,May,5,2020-04-01,positive tests,2579
2020-05-01,OR,41,positive,A,1,58,2020,18,2020-04-26,May,5,2020-04-01,positive tests (7-day-avg),2566.1428571428573
2020-04-30,OR,41,positive,A,30,57,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests,2510
2020-04-30,OR,41,positive,A,30,57,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),2508.285714285714
2020-04-29,OR,41,positive,A,29,56,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests,2446
2020-04-29,OR,41,positive,A,29,56,2020,18,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),2455.5714285714284
2020-04-28,OR,41,positive,B,28,55,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,2354
2020-04-28,OR,41,positive,B,28,55,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),2401
2020-04-27,OR,41,positive,B,27,54,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,2354
2020-04-27,OR,41,positive,B,27,54,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),2343.5714285714284
2020-04-26,OR,41,positive,B,26,53,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests,2311
2020-04-26,OR,41,positive,B,26,53,2020,17,2020-04-26,Apr,4,2020-04-01,positive tests (7-day-avg),2288.8571428571427
2020-04-25,OR,41,positive,B,25,52,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,2253
2020-04-25,OR,41,positive,B,25,52,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),2233.5714285714284
2020-04-24,OR,41,positive,A,24,51,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,2177
2020-04-24,OR,41,positive,A,24,51,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),2183.285714285714
2020-04-23,OR,41,positive,A,23,50,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,2127
2020-04-23,OR,41,positive,A,23,50,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),2126.4285714285716
2020-04-22,OR,41,positive,A,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests,2059
2020-04-22,OR,41,positive,A,22,49,2020,17,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),2069.1428571428573
2020-04-21,OR,41,positive,A,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,2002
2020-04-21,OR,41,positive,A,21,48,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),2010.7142857142858
2020-04-20,OR,41,positive,A,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,1956
2020-04-20,OR,41,positive,A,20,47,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),1954.7142857142858
2020-04-19,OR,41,positive,A,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests,1910
2020-04-19,OR,41,positive,A,19,46,2020,16,2020-04-19,Apr,4,2020-04-01,positive tests (7-day-avg),1898.857142857143
2020-04-18,OR,41,positive,A,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,1844
2020-04-18,OR,41,positive,A,18,45,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1842.2857142857142
2020-04-17,OR,41,positive,A,17,44,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,1785
2020-04-17,OR,41,positive,A,17,44,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1789.5714285714287
2020-04-16,OR,41,positive,A,16,43,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,1736
2020-04-16,OR,41,positive,A,16,43,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1736.4285714285713
2020-04-15,OR,41,positive,A,15,42,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests,1663
2020-04-15,OR,41,positive,A,15,42,2020,16,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1681.7142857142858
2020-04-14,OR,41,positive,A,14,41,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,1633
2020-04-14,OR,41,positive,A,14,41,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1614.142857142857
2020-04-13,OR,41,positive,A,13,40,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,1584
2020-04-13,OR,41,positive,A,13,40,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1547.857142857143
2020-04-12,OR,41,positive,A,12,39,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests,1527
2020-04-12,OR,41,positive,A,12,39,2020,15,2020-04-12,Apr,4,2020-04-01,positive tests (7-day-avg),1488.5714285714287
2020-04-11,OR,41,positive,A,11,38,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,1371
2020-04-11,OR,41,positive,A,11,38,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1428
2020-04-10,OR,41,positive,A,10,37,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,1321
2020-04-10,OR,41,positive,A,10,37,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1363.4285714285713
2020-04-09,OR,41,positive,A,9,36,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,1321
2020-04-09,OR,41,positive,A,9,36,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1298.857142857143
2020-04-08,OR,41,positive,A,8,35,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests,1239
2020-04-08,OR,41,positive,A,8,35,2020,15,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1233.2857142857142
2020-04-07,OR,41,positive,A,7,34,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,1181
2020-04-07,OR,41,positive,A,7,34,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1180.142857142857
2020-04-06,OR,41,positive,A,6,33,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,1132
2020-04-06,OR,41,positive,A,6,33,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1119.857142857143
2020-04-05,OR,41,positive,A,5,32,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests,1068
2020-04-05,OR,41,positive,A,5,32,2020,14,2020-04-05,Apr,4,2020-04-01,positive tests (7-day-avg),1049.142857142857
2020-04-04,OR,41,positive,A,4,31,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,999
2020-04-04,OR,41,positive,A,4,31,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),977.2857142857143
2020-04-03,OR,41,positive,A,3,30,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,899
2020-04-03,OR,41,positive,A,3,30,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),907.1428571428571
2020-04-02,OR,41,positive,A,2,29,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,826
2020-04-02,OR,41,positive,A,2,29,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),832
2020-04-01,OR,41,positive,A,1,28,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests,736
2020-04-01,OR,41,positive,A,1,28,2020,14,2020-03-29,Apr,4,2020-03-01,positive tests (7-day-avg),757.7142857142857
2020-03-31,OR,41,positive,A,31,27,2020,13,2020-03-29,Mar,3,2020-03-01,positive tests,690
