State,polygon,long,lat
Tasmania,22,148.3039856,-40.261425
Tasmania,23,145.0571289,-40.7601471
Tasmania,23,145.0731354,-40.7752571
Tasmania,23,145.0967865,-40.7864571
Tasmania,23,145.0774231,-40.7949181
Tasmania,23,145.0483551,-40.7839165
Tasmania,23,145.0400848,-40.7732124
Tasmania,23,145.0571289,-40.7601471
Tasmania,24,144.9678192,-40.6577568
Tasmania,24,145.0146332,-40.6818352
Tasmania,24,145.0370941,-40.6842575
Tasmania,24,145.0576477,-40.7067261
Tasmania,24,145.0449371,-40.7177887
Tasmania,24,145.0281677,-40.7057495
Tasmania,24,145.0016022,-40.7127152
Tasmania,24,144.9766693,-40.7077293
Tasmania,24,144.9374237,-40.7319412
Tasmania,24,144.9205322,-40.7282906
Tasmania,24,144.9075012,-40.7380295
Tasmania,24,144.8826294,-40.7355728
Tasmania,24,144.8674927,-40.7225037
Tasmania,24,144.8751068,-40.7077332
Tasmania,24,144.8718262,-40.6786003
Tasmania,24,144.9112854,-40.6482735
Tasmania,24,144.9198151,-40.6258659
Tasmania,24,144.942749,-40.6519547
Tasmania,24,144.9678192,-40.6577568
Tasmania,25,145.7318268,-43.1388435
Tasmania,25,145.7260895,-43.1250191
Tasmania,25,145.7207947,-43.1095734
Tasmania,25,145.7013245,-43.1195564
Tasmania,25,145.6911011,-43.1138115
Tasmania,25,145.6807709,-43.1020432
Tasmania,25,145.6697846,-43.0813293
Tasmania,25,145.6868897,-43.0584106
Tasmania,25,145.6606903,-43.0439224
Tasmania,25,145.6398773,-43.0253639
Tasmania,25,145.6098938,-43.0090446
Tasmania,25,145.5993042,-42.9857712
Tasmania,25,145.5911102,-42.9749336
Tasmania,25,145.5619354,-42.9711609
Tasmania,25,145.5321045,-42.9833679
Tasmania,25,145.4956665,-42.9750023
Tasmania,25,145.4944305,-42.9390373
Tasmania,25,145.4727783,-42.9066773
Tasmania,25,145.4588013,-42.9053955
Tasmania,25,145.421051,-42.8373184
Tasmania,25,145.4189758,-42.802105
Tasmania,25,145.406311,-42.7803116
Tasmania,25,145.3798065,-42.7576714
Tasmania,25,145.3895111,-42.7419205
Tasmania,25,145.3660278,-42.689724
Tasmania,25,145.3660126,-42.6568222
Tasmania,25,145.3327026,-42.6531372
Tasmania,25,145.3331299,-42.6296387
Tasmania,25,145.2810211,-42.6148262
Tasmania,25,145.3003388,-42.5989609
Tasmania,25,145.3017426,-42.5709801
Tasmania,25,145.2882843,-42.5694656
Tasmania,25,145.2595673,-42.5231361
Tasmania,25,145.2530823,-42.4865761
Tasmania,25,145.2358551,-42.471199
Tasmania,25,145.2527618,-42.4516678
Tasmania,25,145.2524872,-42.4400291
Tasmania,25,145.2376862,-42.4181099
Tasmania,25,145.2373047,-42.3954544
Tasmania,25,145.2231445,-42.3552437
Tasmania,25,145.1963806,-42.3275223
Tasmania,25,145.1957092,-42.3128052
Tasmania,25,145.2129974,-42.2980423
Tasmania,25,145.2133942,-42.2767105
Tasmania,25,145.2063599,-42.2556572
Tasmania,25,145.1891632,-42.2426148
Tasmania,25,145.1936035,-42.2285194
Tasmania,25,145.1784973,-42.2076035
Tasmania,25,145.1979523,-42.1977005
Tasmania,25,145.2145386,-42.2113457
Tasmania,25,145.2323151,-42.2428818
Tasmania,25,145.2374725,-42.2635765
Tasmania,25,145.2549591,-42.2681084
Tasmania,25,145.252533,-42.2874832
Tasmania,25,145.266037,-42.2909699
Tasmania,25,145.2903595,-42.2832794
Tasmania,25,145.3124237,-42.2909546
Tasmania,25,145.3101044,-42.3205185
Tasmania,25,145.35043339999999,-42.342289
Tasmania,25,145.3975525,-42.3748627
Tasmania,25,145.4124451,-42.3703804
Tasmania,25,145.4501648,-42.4039497
Tasmania,25,145.4466553,-42.4359932
Tasmania,25,145.4585114,-42.4576378
Tasmania,25,145.4658661,-42.4870911
Tasmania,25,145.4802399,-42.4755859
Tasmania,25,145.4709625,-42.450428
Tasmania,25,145.4580841,-42.4347687
Tasmania,25,145.4779816,-42.4290085
Tasmania,25,145.5139008,-42.4355278
Tasmania,25,145.5454864,-42.3909721
Tasmania,25,145.545105,-42.3762436
Tasmania,25,145.5574036,-42.3582077
Tasmania,25,145.5473023,-42.3526421
Tasmania,25,145.5258331,-42.3646202
Tasmania,25,145.5127716,-42.3351593
Tasmania,25,145.4992523,-42.332016
Tasmania,25,145.4777374,-42.3480987
Tasmania,25,145.4679108,-42.3466721
Tasmania,25,145.4634399,-42.3235435
Tasmania,25,145.4324341,-42.3142815
Tasmania,25,145.4263458,-42.2935524
Tasmania,25,145.4033508,-42.2805405
Tasmania,25,145.3609009,-42.2352409
Tasmania,25,145.3715362,-42.2207985
Tasmania,25,145.355896,-42.2032051
Tasmania,25,145.3596649,-42.1773529
Tasmania,25,145.326004,-42.1621857
Tasmania,25,145.3184051,-42.172821
Tasmania,25,145.293808,-42.1791496
Tasmania,25,145.2685852,-42.2036705
Tasmania,25,145.2860107,-42.2098198
Tasmania,25,145.289856,-42.2271042
Tasmania,25,145.2740784,-42.2328644
Tasmania,25,145.2494049,-42.220993
Tasmania,25,145.2237244,-42.2147713
Tasmania,25,145.2471313,-42.1937294
Tasmania,25,145.2567749,-42.1781502
Tasmania,25,145.263443,-42.1436157
Tasmania,25,145.2606964,-42.092823
Tasmania,25,145.2517395,-42.0598869
Tasmania,25,145.2148895,-41.9848862
Tasmania,25,145.1880646,-41.9417229
Tasmania,25,145.1519013,-41.9138069
Tasmania,25,145.1322937,-41.9048462
Tasmania,25,145.1213684,-41.8903694
Tasmania,25,145.0717468,-41.8548241
Tasmania,25,145.0556488,-41.8239403
Tasmania,25,145.0236511,-41.8045464
Tasmania,25,145.0070496,-41.7836761
Tasmania,25,145.0080872,-41.7728996
Tasmania,25,144.9907379,-41.7482567
Tasmania,25,144.9624481,-41.7207298
Tasmania,25,144.9345551,-41.7242813
Tasmania,25,144.9196014,-41.7130814
Tasmania,25,144.9111023,-41.6866875
Tasmania,25,144.9272156,-41.6759033
Tasmania,25,144.9053955,-41.6434135
Tasmania,25,144.9051056,-41.630867
Tasmania,25,144.8894806,-41.5932045
Tasmania,25,144.8800354,-41.5752792
Tasmania,25,144.8347321,-41.5115166
Tasmania,25,144.8141937,-41.4903183
Tasmania,25,144.8036499,-41.4738731
Tasmania,25,144.7882233,-41.450222
Tasmania,25,144.7737427,-41.4361229
Tasmania,25,144.74617,-41.421608
Tasmania,25,144.7711792,-41.4113541
Tasmania,25,144.781723,-41.3975601
Tasmania,25,144.7744141,-41.3606415
Tasmania,25,144.7580719,-41.3387794
Tasmania,25,144.7383728,-41.3246956
Tasmania,25,144.7407532,-41.3108444
Tasmania,25,144.7197418,-41.3014412
Tasmania,25,144.7090759,-41.2608337
Tasmania,25,144.6836548,-41.2352028
Tasmania,25,144.6948547,-41.2016068
Tasmania,25,144.6730194,-41.1589775
Tasmania,25,144.6700287,-41.1367302
Tasmania,25,144.6769104,-41.0976334
Tasmania,25,144.6730499,-41.0806465
Tasmania,25,144.6540985,-41.0480576
Tasmania,25,144.6461639,-41.046051
Tasmania,25,144.632309,-41.0390091
Tasmania,25,144.615448,-41.0091629
Tasmania,25,144.6305695,-41.0005837
Tasmania,25,144.6340027,-40.9676933
Tasmania,25,144.6221619,-40.9448242
Tasmania,25,144.6354218,-40.9209213
Tasmania,25,144.64888,-40.9200668
Tasmania,25,144.6581574,-40.9041405
Tasmania,25,144.6767731,-40.9097023
Tasmania,25,144.6910858,-40.8993607
Tasmania,25,144.7131195,-40.852478
Tasmania,25,144.71206660000001,-40.8341713
Tasmania,25,144.6973419,-40.8110619
Tasmania,25,144.7060242,-40.7956963
Tasmania,25,144.6974792,-40.7832375
Tasmania,25,144.7096252,-40.7714539
Tasmania,25,144.7072296,-40.7531319
Tasmania,25,144.6875916,-40.7489891
Tasmania,25,144.6879425,-40.7095337
Tasmania,25,144.6967011,-40.6864929
Tasmania,25,144.6847992,-40.6788025
Tasmania,25,144.6962585,-40.6619301
Tasmania,25,144.7143707,-40.6562614
Tasmania,25,144.7416382,-40.671093
Tasmania,25,144.7462616,-40.6862602
Tasmania,25,144.7718506,-40.7062149
Tasmania,25,144.8023529,-40.7120628
Tasmania,25,144.8144379,-40.7225227
Tasmania,25,144.8388824,-40.7214012
Tasmania,25,144.8415985,-40.7373505
Tasmania,25,144.8813171,-40.7495651
Tasmania,25,144.9366608,-40.7556267
Tasmania,25,144.9702301,-40.7502937
Tasmania,25,144.9952545,-40.7553558
Tasmania,25,144.998169,-40.7667732
Tasmania,25,145.038681,-40.7806816
Tasmania,25,145.075882,-40.8082428
Tasmania,25,145.0966797,-40.818203
Tasmania,25,145.1091156,-40.8149605
Tasmania,25,145.1219788,-40.8373299
Tasmania,25,145.1337128,-40.8190613
Tasmania,25,145.1711426,-40.8040237
Tasmania,25,145.2268524,-40.7986603
Tasmania,25,145.2585907,-40.8051796
Tasmania,25,145.2668762,-40.7893715
Tasmania,25,145.2693329,-40.7589836
Tasmania,25,145.251297,-40.7219658
Tasmania,25,145.282196,-40.7385788
Tasmania,25,145.295929,-40.7386246
Tasmania,25,145.2972412,-40.7584038
Tasmania,25,145.2731476,-40.7897186
Tasmania,25,145.2688446,-40.8107223
Tasmania,25,145.2832031,-40.8220673
Tasmania,25,145.2985382,-40.8179016
Tasmania,25,145.3280029,-40.8447914
Tasmania,25,145.3573456,-40.8522491
Tasmania,25,145.3827972,-40.8496399
Tasmania,25,145.4089203,-40.8560944
Tasmania,25,145.4453125,-40.8708954
Tasmania,25,145.4355164,-40.8898773
Tasmania,25,145.4470978,-40.8741264
Tasmania,25,145.4808807,-40.8690338
Tasmania,25,145.5106354,-40.8537178
Tasmania,25,145.5196228,-40.8837738
Tasmania,25,145.5461426,-40.9091225
Tasmania,25,145.5615387,-40.9162521
Tasmania,25,145.5793304,-40.9137077
Tasmania,25,145.5940399,-40.9232788
Tasmania,25,145.6538696,-40.9403343
Tasmania,25,145.6799469,-40.9382362
Tasmania,25,145.731842,-40.9467812
Tasmania,25,145.7245636,-40.9689446
Tasmania,25,145.74263,-40.9899559
Tasmania,25,145.7685394,-40.9968796
Tasmania,25,145.7850494,-41.0156632
Tasmania,25,145.8186798,-41.0336113
Tasmania,25,145.8512268,-41.0405006
Tasmania,25,145.8728638,-41.039608
Tasmania,25,145.9147186,-41.0498772
Tasmania,25,145.9125977,-41.0605621
Tasmania,25,145.9318848,-41.0673065
Tasmania,25,145.9557953,-41.0636444
Tasmania,25,145.9993133,-41.0774269
Tasmania,25,146.0095825,-41.0866432
Tasmania,25,146.04910279999999,-41.1027031
Tasmania,25,146.0643005,-41.1026916
Tasmania,25,146.0773468,-41.1155663
Tasmania,25,146.1175232,-41.1200523
Tasmania,25,146.1256103,-41.1331062
Tasmania,25,146.1610565,-41.1424904
Tasmania,25,146.1605682,-41.1536484
Tasmania,25,146.1225128,-41.1576042
Tasmania,25,146.149765,-41.1659546
Tasmania,25,146.1688995,-41.1501083
Tasmania,25,146.2001648,-41.150917
Tasmania,25,146.2279663,-41.1597557
Tasmania,25,146.2552185,-41.1519356
Tasmania,25,146.2878571,-41.1607056
Tasmania,25,146.3233337,-41.154068
Tasmania,25,146.3656311,-41.16605
Tasmania,25,146.3621674,-41.1759415
Tasmania,25,146.366806,-41.1927261
Tasmania,25,146.3672333,-41.2195396
Tasmania,25,146.3807831,-41.2317123
Tasmania,25,146.3994141,-41.2276001
Tasmania,25,146.3857422,-41.2233047
Tasmania,25,146.3731079,-41.206356
Tasmania,25,146.3651123,-41.1777649
Tasmania,25,146.378479,-41.1692963
Tasmania,25,146.3994751,-41.1723595
Tasmania,25,146.4249573,-41.1624908
Tasmania,25,146.4626312,-41.1603699
Tasmania,25,146.497345,-41.1475944
Tasmania,25,146.5275421,-41.1305008
Tasmania,25,146.5444794,-41.1269531
Tasmania,25,146.543808,-41.1574326
Tasmania,25,146.5688629,-41.1778221
Tasmania,25,146.5635376,-41.1927414
Tasmania,25,146.5684204,-41.2121201
Tasmania,25,146.5838013,-41.2220459
Tasmania,25,146.5966492,-41.2171631
Tasmania,25,146.581543,-41.194809
Tasmania,25,146.5838776,-41.1688271
Tasmania,25,146.5673218,-41.1638031
Tasmania,25,146.5645904,-41.1480789
Tasmania,25,146.6075897,-41.1402016
Tasmania,25,146.6336975,-41.1248589
Tasmania,25,146.6561279,-41.0931969
Tasmania,25,146.6738892,-41.101326
Tasmania,25,146.6970215,-41.089695
Tasmania,25,146.7135162,-41.0750351
Tasmania,25,146.7615051,-41.0784073
Tasmania,25,146.7908478,-41.0954399
Tasmania,25,146.7928314,-41.1085892
Tasmania,25,146.8107452,-41.1182137
Tasmania,25,146.8108673,-41.1384239
Tasmania,25,146.8239441,-41.1500511
Tasmania,25,146.8296204,-41.1716957
Tasmania,25,146.8592834,-41.1720352
Tasmania,25,146.8777924,-41.1499901
Tasmania,25,146.9233398,-41.1699371
Tasmania,25,146.9286804,-41.1790085
Tasmania,25,146.9102478,-41.1891518
Tasmania,25,146.9002228,-41.2080345
Tasmania,25,146.9336548,-41.2315483
Tasmania,25,146.9464722,-41.2591553
Tasmania,25,146.9675903,-41.2633133
Tasmania,25,146.9781342,-41.2730866
Tasmania,25,146.9700012,-41.2940903
Tasmania,25,146.9737396,-41.3116341
Tasmania,25,147.0049438,-41.3213387
Tasmania,25,147.0297699,-41.3454666
Tasmania,25,147.04599,-41.3456268
Tasmania,25,147.0606537,-41.3351975
Tasmania,25,147.0779724,-41.3441849
Tasmania,25,147.0694122,-41.3566704
Tasmania,25,147.0762024,-41.3876457
Tasmania,25,147.0918426,-41.3770218
Tasmania,25,147.0751648,-41.3541145
Tasmania,25,147.0817871,-41.3418922
Tasmania,25,147.065155,-41.3301773
Tasmania,25,147.0486603,-41.3367462
Tasmania,25,147.0437775,-41.3206711
Tasmania,25,147.0267792,-41.3154297
Tasmania,25,146.9994659,-41.3162956
Tasmania,25,146.9783478,-41.3089371
Tasmania,25,146.9787598,-41.2987518
Tasmania,25,147.0155182,-41.2766495
Tasmania,25,146.9752655,-41.2371674
Tasmania,25,146.945282,-41.2272568
Tasmania,25,146.9436645,-41.2082863
Tasmania,25,146.92659,-41.2013245
Tasmania,25,146.9244843,-41.1875839
Tasmania,25,146.9461975,-41.1761475
Tasmania,25,146.8831329,-41.1314163
Tasmania,25,146.842865,-41.1387253
Tasmania,25,146.8177643,-41.1240807
Tasmania,25,146.8057709,-41.0634651
Tasmania,25,146.8265076,-41.0449676
Tasmania,25,146.882019,-41.0197334
Tasmania,25,146.8886108,-41.0278854
Tasmania,25,146.9193878,-41.0306435
Tasmania,25,146.9532471,-41.0230408
Tasmania,25,146.9907379,-40.9935646
Tasmania,25,147.0226898,-40.9811516
Tasmania,25,147.031723,-40.9901886
Tasmania,25,147.0580749,-40.9878693
Tasmania,25,147.0734863,-40.9997368
Tasmania,25,147.1108398,-40.9951744
Tasmania,25,147.1230316,-41.0030518
Tasmania,25,147.1556091,-41.0121117
Tasmania,25,147.1764526,-41.0093117
Tasmania,25,147.2237854,-40.9892044
Tasmania,25,147.2564545,-40.9525909
Tasmania,25,147.2773438,-40.9438477
Tasmania,25,147.2926788,-40.9561997
Tasmania,25,147.3198852,-40.954422
Tasmania,25,147.3460388,-40.9397545
Tasmania,25,147.359787,-40.9744949
Tasmania,25,147.3908539,-40.9846954
Tasmania,25,147.3989563,-41.0085258
Tasmania,25,147.4414825,-41.0029144
Tasmania,25,147.4830475,-40.983757
Tasmania,25,147.5251312,-40.9509163
Tasmania,25,147.5538635,-40.9188576
Tasmania,25,147.5989532,-40.8561401
Tasmania,25,147.5988312,-40.8486977
Tasmania,25,147.6269989,-40.8447571
Tasmania,25,147.6613159,-40.8250008
Tasmania,25,147.6853638,-40.8359146
Tasmania,25,147.7099152,-40.8615189
Tasmania,25,147.7562256,-40.8577461
Tasmania,25,147.7586822,-40.8659782
Tasmania,25,147.7831268,-40.8796043
Tasmania,25,147.8358307,-40.8869781
Tasmania,25,147.8805389,-40.8687057
Tasmania,25,147.919754,-40.8323631
Tasmania,25,147.9476013,-40.7915993
Tasmania,25,147.9605713,-40.7462273
Tasmania,25,147.9741211,-40.7405815
Tasmania,25,148.0111694,-40.7455025
Tasmania,25,148.0587311,-40.77174
Tasmania,25,148.079773,-40.7694931
Tasmania,25,148.101181,-40.7881393
Tasmania,25,148.1155853,-40.8144684
Tasmania,25,148.1143799,-40.8307877
Tasmania,25,148.1737976,-40.8387222
Tasmania,25,148.1856995,-40.8313713
Tasmania,25,148.2236786,-40.8476753
Tasmania,25,148.2218628,-40.8694115
Tasmania,25,148.2363892,-40.8854637
Tasmania,25,148.2597809,-40.89114
Tasmania,25,148.2743378,-40.9206734
Tasmania,25,148.3019714,-40.9416656
Tasmania,25,148.3064423,-40.9651375
Tasmania,25,148.3181458,-40.9811172
Tasmania,25,148.3386383,-40.9948578
Tasmania,25,148.3215485,-41.0077438
Tasmania,25,148.2959747,-41.0394211
Tasmania,25,148.2814331,-41.0334244
Tasmania,25,148.2599335,-41.0455322
Tasmania,25,148.28685,-41.0543442
Tasmania,25,148.2977905,-41.0634079
Tasmania,25,148.2720337,-41.1152267
Tasmania,25,148.2706604,-41.1451797
Tasmania,25,148.2849579,-41.1678772
Tasmania,25,148.2707825,-41.1867867
Tasmania,25,148.2832794,-41.2276955
Tasmania,25,148.2992859,-41.2502251
Tasmania,25,148.308609,-41.2495537
Tasmania,25,148.3381805,-41.2545853
Tasmania,25,148.3330078,-41.2712174
Tasmania,25,148.309906,-41.2884903
Tasmania,25,148.3125458,-41.2988281
Tasmania,25,148.2906189,-41.304039
Tasmania,25,148.2953644,-41.2826881
Tasmania,25,148.2801056,-41.2810364
Tasmania,25,148.2691498,-41.3205185
Tasmania,25,148.2733612,-41.3387794
Tasmania,25,148.3098297,-41.3166084
Tasmania,25,148.3318176,-41.2830238
Tasmania,25,148.3582611,-41.2823639
Tasmania,25,148.327301,-41.3064537
Tasmania,25,148.3139648,-41.3455467
Tasmania,25,148.2956238,-41.3712845
Tasmania,25,148.2900543,-41.3985519
Tasmania,25,148.2776032,-41.421936
Tasmania,25,148.2619934,-41.4980698
Tasmania,25,148.2748566,-41.5029831
Tasmania,25,148.2856293,-41.551609
Tasmania,25,148.315155,-41.5719681
Tasmania,25,148.3202972,-41.6213913
Tasmania,25,148.3153992,-41.6340408
Tasmania,25,148.2934876,-41.6582031
Tasmania,25,148.2860718,-41.7067299
Tasmania,25,148.2864227,-41.7296448
Tasmania,25,148.3045807,-41.7478066
Tasmania,25,148.2891998,-41.7519112
Tasmania,25,148.2717133,-41.7813797
Tasmania,25,148.2647858,-41.8017464
Tasmania,25,148.26785279999999,-41.8362694
Tasmania,25,148.2757263,-41.852581
Tasmania,25,148.2953949,-41.8686638
Tasmania,25,148.3089752,-41.8790398
Tasmania,25,148.3058319,-41.8944015
Tasmania,25,148.3235931,-41.9172173
Tasmania,25,148.3025208,-41.9369011
Tasmania,25,148.3097382,-41.9614906
Tasmania,25,148.2935333,-41.9715157
Tasmania,25,148.2837524,-42.003788
Tasmania,25,148.2835236,-42.0341606
Tasmania,25,148.2979736,-42.0570793
Tasmania,25,148.3107758,-42.0587387
Tasmania,25,148.3281403,-42.1002312
Tasmania,25,148.3404999,-42.1026611
Tasmania,25,148.3441773,-42.1230202
Tasmania,25,148.3213501,-42.1319161
Tasmania,25,148.3209686,-42.1719666
Tasmania,25,148.3509674,-42.1845818
Tasmania,25,148.3557282,-42.193119
Tasmania,25,148.3426819,-42.212162
Tasmania,25,148.3462372,-42.2237816
Tasmania,25,148.3228912,-42.2393532
Tasmania,25,148.319931,-42.2648163
Tasmania,25,148.3084564,-42.2661629
Tasmania,25,148.2616577,-42.2543793
Tasmania,25,148.2509613,-42.2309227
Tasmania,25,148.2696381,-42.2255707
Tasmania,25,148.2915192,-42.1903572
Tasmania,25,148.2779083,-42.1731415
Tasmania,25,148.2602386,-42.1664391
Tasmania,25,148.2761841,-42.146553
Tasmania,25,148.2954254,-42.1399536
Tasmania,25,148.2960358,-42.1250992
Tasmania,25,148.2722473,-42.1139145
Tasmania,25,148.2507019,-42.1146851
Tasmania,25,148.2367859,-42.1010742
Tasmania,25,148.2414093,-42.0914764
Tasmania,25,148.2085114,-42.0774918
Tasmania,25,148.1582031,-42.0758858
Tasmania,25,148.1595612,-42.0599861
Tasmania,25,148.1724548,-42.0435753
Tasmania,25,148.1940613,-42.0360909
Tasmania,25,148.2075806,-42.0391693
Tasmania,25,148.2425385,-42.0033417
Tasmania,25,148.2442017,-41.9894066
Tasmania,25,148.229538,-41.9844704
Tasmania,25,148.1971283,-42.0207863
Tasmania,25,148.1760712,-42.009861
Tasmania,25,148.1658173,-41.9963264
Tasmania,25,148.1443024,-42.0170631
Tasmania,25,148.1461487,-42.0404015
Tasmania,25,148.1650543,-42.0513344
Tasmania,25,148.1522522,-42.0622787
Tasmania,25,148.1295319,-42.0611114
Tasmania,25,148.1273499,-42.0802956
Tasmania,25,148.1508179,-42.0745048
Tasmania,25,148.1661835,-42.0845909
Tasmania,25,148.1833496,-42.0819511
Tasmania,25,148.2304077,-42.0911446
Tasmania,25,148.2310333,-42.0995293
Tasmania,25,148.1655426,-42.0913506
Tasmania,25,148.1274109,-42.0920792
Tasmania,25,148.0882874,-42.1009674
Tasmania,25,148.0727692,-42.1125946
Tasmania,25,148.0788574,-42.1629601
Tasmania,25,148.0659332,-42.1925507
Tasmania,25,148.0493317,-42.1996307
Tasmania,25,148.0134277,-42.2396469
Tasmania,25,148.0245361,-42.2545166
Tasmania,25,148.0148773,-42.2684441
Tasmania,25,148.0156097,-42.2854691
Tasmania,25,148.0010071,-42.3087616
Tasmania,25,147.9814758,-42.3105888
Tasmania,25,147.9702606,-42.333065
Tasmania,25,147.9457092,-42.3463173
Tasmania,25,147.9766235,-42.3363457
Tasmania,25,147.9959106,-42.3115997
Tasmania,25,148.0145264,-42.320549
Tasmania,25,148.02456660000001,-42.3427391
Tasmania,25,147.9886932,-42.388958
Tasmania,25,147.9804993,-42.4053497
Tasmania,25,147.9950256,-42.4219017
Tasmania,25,147.9958954,-42.4384384
Tasmania,25,148.0098267,-42.4402313
Tasmania,25,148.0091248,-42.4612923
Tasmania,25,147.9967346,-42.4762039
Tasmania,25,147.9953461,-42.497612
Tasmania,25,148.0033569,-42.5073929
Tasmania,25,147.9948578,-42.5265122
Tasmania,25,147.9752502,-42.5161591
Tasmania,25,147.9579773,-42.5324898
Tasmania,25,147.9550934,-42.5512695
Tasmania,25,147.9323425,-42.5501022
Tasmania,25,147.9302063,-42.5310211
Tasmania,25,147.9141846,-42.5162277
Tasmania,25,147.9128876,-42.548748
Tasmania,25,147.888443,-42.5452614
Tasmania,25,147.8813477,-42.5666885
Tasmania,25,147.9024658,-42.565937
Tasmania,25,147.9174499,-42.5901375
Tasmania,25,147.9360962,-42.6036644
Tasmania,25,147.9316254,-42.630928
Tasmania,25,147.9551239,-42.6446571
Tasmania,25,147.9627228,-42.668808
